1,2,1,2,2,1,1,2,2,2,3,4,3,3,4,3,3,4,4,3,3,4,4,5,5,5,6,5
2,1,1,1,1,2,3,2,3,4,5,6,2,2,3,2,3,3,3,4,5,4,6,4,4,4,5,4
1,1,1,1,1,1,2,1,2,11,11,5,2,2,3,2,11,3,3,11,11,3,11,4,4,4,5,4
2,1,1,1,1,2,3,2,3,4,5,6,1,1,2,2,3,2,3,4,5,4,6,3,3,3,4,4
2,1,1,1,1,1,2,1,2,3,4,5,1,1,2,1,2,2,2,3,4,3,5,3,3,3,4,3
1,2,1,2,1,1,1,1,1,2,3,4,2,2,3,2,2,3,3,2,3,3,4,4,4,4,5,4
1,3,2,3,2,1,1,1,1,1,2,3,3,2,3,2,2,3,3,2,2,3,3,4,4,4,5,4
2,2,1,2,1,1,1,1,1,2,3,4,2,1,2,1,1,2,2,2,3,2,4,3,3,3,4,3
2,3,2,3,2,1,1,1,1,1,2,3,3,2,2,1,1,2,2,1,2,2,3,3,3,3,4,3
2,4,11,4,3,2,1,2,1,1,11,2,4,3,3,2,11,2,2,11,11,2,11,3,3,3,4,3
3,5,11,5,4,3,2,3,2,11,1,1,5,4,4,3,11,3,2,11,11,2,11,4,3,3,4,3
4,6,5,6,5,4,3,4,3,2,1,1,6,5,5,4,3,4,3,2,1,2,1,5,4,3,4,3
3,2,2,1,1,2,3,2,3,4,5,6,1,1,1,2,3,2,3,4,5,4,6,2,2,3,3,4
3,2,2,1,1,2,2,1,2,3,4,5,1,1,1,1,2,1,2,3,4,3,5,2,2,2,3,3
4,3,3,2,2,3,3,2,2,3,4,5,1,1,1,1,2,1,2,3,4,3,5,1,1,2,2,3
3,2,2,2,1,2,2,1,1,2,3,4,2,1,1,1,1,1,1,2,3,2,4,2,2,2,3,2
3,3,11,3,2,2,2,1,1,11,11,3,3,2,2,1,1,1,1,11,11,1,11,2,2,2,3,2
4,3,3,2,2,3,3,2,2,2,3,4,2,1,1,1,1,1,1,2,3,2,4,1,1,1,2,2
4,3,3,3,2,3,3,2,2,2,2,3,3,2,2,1,1,1,1,1,2,1,3,2,1,1,2,1
3,4,11,4,3,2,2,2,1,11,11,2,4,3,3,2,1,2,1,1,11,1,11,3,2,2,3,2
3,5,11,5,4,3,2,3,2,11,11,1,5,4,4,3,2,3,2,11,1,1,11,4,3,2,3,2
4,4,3,4,3,3,3,2,2,2,2,2,4,3,3,2,1,2,1,1,1,1,2,3,2,1,2,1
4,6,11,6,5,4,3,4,3,11,11,1,6,5,5,4,3,4,3,11,11,2,1,5,4,3,4,2
5,4,4,3,3,4,4,3,3,3,4,5,2,2,1,2,2,1,2,3,4,3,5,1,1,2,1,3
5,4,4,3,3,4,4,3,3,3,3,4,2,2,1,2,2,1,1,2,3,2,4,1,1,1,1,2
5,4,4,3,3,4,4,3,3,3,3,3,3,2,2,2,2,1,1,2,2,1,3,2,1,1,1,1
6,5,5,4,4,5,5,4,4,4,4,4,3,3,2,3,3,2,2,3,3,2,4,1,1,1,1,2
5,4,4,4,3,4,4,3,3,3,3,3,4,3,3,2,2,2,1,2,2,1,2,3,2,1,2,1
