550,0,61,0,0,276,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1144,230,359,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,189,1743,91,318,270,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,192,67,1561,218,0,0,0,0,0,0,0,326,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,193,139,882,49,0,222,0,0,0,0,48,242,0,24,0,0,0,0,0,0,0,0,0,0,0,0
140,0,230,0,62,1626,220,411,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,198,1205,70,314,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,31,0,170,311,64,1928,296,0,0,0,0,74,0,275,78,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,37,291,256,1757,298,0,0,0,0,0,55,594,0,0,27,0,0,0,0,0,0,0,0
0,0,0,0,0,0,43,0,277,2059,314,0,0,0,0,0,133,0,0,227,44,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,370,2370,340,0,0,0,0,0,0,0,54,376,0,66,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,364,2082,0,0,0,0,0,0,0,0,70,0,414,0,0,0,0,0
0,0,0,206,52,0,0,0,0,0,0,0,1163,252,44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,15,160,0,0,70,0,0,0,0,118,1157,292,179,0,41,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,228,1573,65,0,366,0,0,0,0,0,270,29,0,0,0
0,0,0,0,14,0,0,251,63,0,0,0,0,134,57,916,376,300,29,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,70,702,174,0,0,0,0,0,319,3145,169,601,341,0,65,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,249,292,210,2457,378,0,0,0,0,77,289,44,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,703,289,1836,66,0,275,0,0,56,296,0,29
0,0,0,0,0,0,0,0,29,282,56,0,0,0,0,0,278,0,44,704,157,171,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,53,394,65,0,0,0,0,0,0,0,144,1297,48,232,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,249,272,84,1531,0,0,0,64,0,210
0,0,0,0,0,0,0,0,0,0,78,460,0,0,0,0,0,0,0,0,257,0,1762,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,0,0,123,0,0,0,0,0,1280,228,0,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,323,90,0,0,0,0,133,998,239,203,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,390,0,0,100,0,0,164,1616,59,226
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,267,128,1478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,351,0,0,0,207,0,1139
529,0,69,0,0,285,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1109,220,319,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,200,1771,90,296,257,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,207,74,1516,209,0,0,0,0,0,0,0,285,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,207,139,851,51,0,217,0,0,0,0,44,215,0,23,0,0,0,0,0,0,0,0,0,0,0,0
125,0,237,0,59,1530,182,383,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,224,1170,80,321,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,33,0,167,313,58,1879,269,0,0,0,0,68,0,265,74,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,39,272,271,1695,280,0,0,0,0,0,59,614,0,0,26,0,0,0,0,0,0,0,0
0,0,0,0,0,0,41,0,278,1969,340,0,0,0,0,0,145,0,0,226,43,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,335,2374,363,0,0,0,0,0,0,0,52,351,0,68,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,344,2046,0,0,0,0,0,0,0,0,63,0,400,0,0,0,0,0
0,0,0,231,59,0,0,0,0,0,0,0,1147,251,44,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16,168,0,0,76,0,0,0,0,113,1088,273,183,0,39,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,14,228,1529,72,0,358,0,0,0,0,0,259,26,0,0,0
0,0,0,0,15,0,0,266,64,0,0,0,0,129,56,938,389,282,28,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,76,708,174,0,0,0,0,0,341,3140,169,599,340,0,64,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,26,255,326,241,2459,394,0,0,0,0,79,279,42,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,739,277,1781,67,0,269,0,0,53,270,0,27
0,0,0,0,0,0,0,0,28,263,61,0,0,0,0,0,286,0,44,669,152,164,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,50,419,76,0,0,0,0,0,0,0,141,1260,49,254,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,238,260,83,1444,0,0,0,58,0,189
0,0,0,0,0,0,0,0,0,0,73,458,0,0,0,0,0,0,0,0,224,0,1696,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,123,0,0,0,0,0,1229,214,0,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,328,96,0,0,0,0,133,952,232,180,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,410,0,0,107,0,0,160,1560,54,223
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,277,135,1399,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,358,0,0,0,197,0,1088
