0.45566411029524423,0.00013824119670317138,0.17065175275550548,1.716089461218956e-06,0.00038335663066089255,0.3683756956941059,0.003158490684366199,0.0016064134676095835,2.0108576052204487e-05,8.523391863094937e-09,1.4096694042711637e-12,1.0408907009469942e-16,5.2934106799014865e-09,4.953671347141156e-08,1.2346558064163533e-12,4.657962214787834e-08,4.615736039314075e-09,6.645875821023135e-13,6.868757953659838e-13,5.6319842633447066e-11,5.122313223945296e-13,5.792757467764274e-13,1.2030672035108349e-15,5.468987086498173e-17,1.1004550975378416e-16,9.061595647311373e-16,2.5591103179631086e-19,7.299468665580496e-15
3.702646662907437e-05,0.7649443758962257,0.16563718563400423,0.05876689591502969,0.010304808681573067,0.00021823218032325002,2.6963436904958686e-09,4.850537848031494e-05,3.627319875871676e-09,9.761331431614199e-14,9.274140071628851e-17,1.2463315934966017e-18,2.7640764400223023e-05,1.4417373418876102e-05,1.6074356509652067e-09,8.902443787525856e-07,4.912764629720178e-09,4.684753785943768e-09,2.8673057070350904e-09,1.0652324402911248e-12,7.941313382664892e-16,4.9968813141569806e-11,8.764823678302264e-18,2.0295515579525045e-13,1.1426867007312384e-11,4.1995246773473753e-10,3.4002212736312665e-14,5.868643186563921e-10
0.021530740535720672,0.024106972494886053,0.713444663717323,0.0036297576910338577,0.053766087602806205,0.17269915445059006,7.6350464796206e-05,0.010686120563557137,1.3932012471406269e-05,1.516130457429476e-10,2.934047001369808e-15,3.267064917832578e-18,1.1396311303969882e-05,2.7421056764177767e-05,6.243247172274747e-10,7.2763430749023885e-06,1.24704058875633e-07,4.443573610673029e-10,5.372039099445108e-10,1.4993660449917448e-10,1.901087870058222e-14,1.204081320713056e-10,2.5117724430729478e-17,5.495469480343006e-14,9.146424045378752e-14,1.6865476039035977e-12,4.710816598056215e-16,2.1914429460168526e-11
1.202576802799557e-07,0.08479642114653581,0.00612664221139672,0.81650604967158,0.04039860092737735,2.4149596918282476e-06,6.641043407386892e-10,9.874162339570218e-06,1.1234724191892891e-10,1.96517773516377e-14,5.725291814891036e-17,1.3360329386722075e-18,0.0500749721655122,0.002080740126134752,2.111275724823753e-06,1.998594587256307e-06,8.576289487913924e-11,5.18494787944067e-08,2.524789322761001e-10,1.1374569115906319e-14,5.682128250109811e-17,1.7195934472062605e-13,1.9566537248592075e-18,3.313190639463549e-10,7.350205171117411e-10,4.5466135137713725e-10,4.778791775272416e-12,1.1284660748308072e-11
3.6760503158317325e-05,0.0003699650658100928,0.08598125418770143,0.010569022565458481,0.7079815198424234,0.019439152327032003,1.0885727847844068e-05,0.13751068931723978,3.697641495597704e-05,2.5579910246909055e-10,1.6687210513479806e-14,2.0120067347310697e-17,0.0016389322079090353,0.03215733500969337,5.327136713541113e-06,0.004255248968036516,5.099733354098713e-06,1.7410761722409264e-06,8.769414358485106e-08,9.624489094682964e-11,8.460789075262224e-15,2.6925607489964774e-10,2.3792045638493794e-17,7.937730951678277e-11,1.4932871642423739e-10,8.137399350861851e-10,5.2794808049032174e-14,5.585261378593353e-10
0.044692450456111726,9.098072624589444e-06,0.12191485156834228,3.610851408856326e-06,0.04389854707224558,0.5997580599646465,0.028931273493539217,0.15766435271321544,0.0027933739986177415,8.432331749913389e-07,4.876546463014279e-12,1.7405173149454385e-16,1.090065613445565e-07,8.221738059304993e-05,5.903291605534811e-09,0.0002470158655624304,4.174005133407778e-06,6.702564378804482e-09,9.301481833289374e-10,8.707243881100713e-09,3.2993323985814374e-12,6.53834820162391e-11,4.648683093390154e-16,1.2987000250056427e-13,2.491094958519794e-13,4.5393930146392463e-13,9.362109478317748e-17,5.817575178607393e-13
0.0005128794765833091,6.522439812839734e-13,3.3177704306002503e-07,1.8046519508818284e-13,3.175890525409181e-08,0.015462695784262171,0.8020997613235452,0.00260676481070898,0.17599622057207293,0.003198630367838091,1.4755046410210374e-07,4.592254869903391e-13,4.5813059297188314e-14,7.581472812782574e-10,5.066871409251192e-12,3.4715054653910776e-06,0.00010647485859144772,4.3333527721719163e-10,1.837039637893274e-09,1.2576942135896246e-05,8.47274273985995e-09,1.7641452802980437e-09,3.080473104045907e-13,6.929778742167369e-15,3.0241492607026045e-14,5.0613598825377523e-14,4.882956953279584e-18,1.7358373160972084e-13
2.144402770293359e-05,1.377251793380681e-08,4.9232840712640325e-05,1.8656127709801812e-07,0.002366404097677213,0.04221468198441581,0.01279882717508995,0.7233762906667741,0.14205959656747377,1.3247951617397379e-05,1.0481858453022703e-10,7.928941470974797e-15,7.252083111949872e-08,0.0012821228341953822,5.118533974888183e-06,0.06892296887917951,0.006841575564363747,3.904691364852965e-05,6.2007575194650284e-06,2.880933151543014e-06,2.6401416260307694e-11,8.205398268758063e-08,2.681476588236536e-15,1.0049597970933719e-09,2.0593553513917256e-09,1.2619590535396688e-09,3.022364341755582e-13,9.060870097574421e-10
1.2884898365954625e-06,2.553731233852236e-11,2.160502800156649e-06,5.43302208367899e-12,2.6381252887216734e-06,0.0011905653946638914,0.009343032284275835,0.015601786486008084,0.6006881965359048,0.06037491323337179,5.263556982210656e-06,1.6144820474469604e-10,1.351885843693506e-12,6.451868316318652e-08,2.4805027178666556e-10,0.0009080435159241276,0.28654526467069585,9.613771192095792e-07,0.000592007321060515,0.024510660670662144,3.404511544365463e-06,0.00022961161562481798,3.199252157707951e-11,4.3728825217106365e-13,3.6932589990125086e-10,4.0553013262760916e-08,1.0618363102190964e-13,9.579285754409642e-08
2.1120463865850874e-06,1.6238308547929041e-15,4.167810805435124e-10,2.344522766897069e-16,7.54789660237022e-11,3.3628120154828304e-05,0.034390866925724815,1.3268880854188878e-05,0.03186292900029954,0.5310419306300629,0.08150103842636593,1.941418427893583e-05,4.027673760836428e-16,1.2488312282962209e-11,8.550641546918553e-13,1.1291232095065944e-07,0.0001840151787897841,2.3328817534919653e-10,7.738614874985194e-08,0.04484701387887788,0.27586946445485616,0.00010077247805799155,0.0001333338534250465,1.7802849051544338e-14,5.346256269077743e-13,4.5304412484074413e-11,1.3886343599375079e-15,2.0858643846032572e-08
