20160917,16,300,533934732,2787
20160917,16,300,533934733,3911
20160917,16,300,533934734,4536
20160917,16,300,533934743,4417
20160917,16,300,533934744,4437
20160917,16,300,533934753,3286
20160917,16,300,533934821,2440
20160917,16,300,533934822,2726
20160917,16,300,533934824,3423
20160917,16,300,533934831,1409
20160917,16,300,533934833,3530
20160917,16,300,533934834,3296
20160917,16,300,533934841,2183
20160917,16,300,533934842,2726
20160917,16,300,533934843,3476
20160917,16,300,533934851,3617
20160917,16,300,533934922,2441
20160917,16,300,533934931,2624
20160917,16,300,533934932,3491
20160917,16,300,533934933,2227
20160917,16,300,533934941,2212
20160917,16,300,533934832,4090
20160917,16,300,666666666,4865
20160917,16,400,533934633,856
20160917,16,400,533934721,2126
20160917,16,400,533934722,2417
20160917,16,400,533934723,3498
20160917,16,400,533934724,2521
20160917,16,400,533934731,3342
20160917,16,400,533934732,2756
20160917,16,400,533934733,3878
20160917,16,400,533934734,4537
20160917,16,400,533934743,4439
20160917,16,400,533934744,4468
20160917,16,400,533934753,3300
20160917,16,400,533934821,2458
20160917,16,400,533934822,2671
20160917,16,400,533934824,3407
20160917,16,400,533934831,1393
20160917,16,400,533934833,3510
20160917,16,400,533934834,3269
20160917,16,400,533934841,2181
20160917,16,400,533934842,2569
20160917,16,400,533934843,3415
20160917,16,400,533934851,3514
20160917,16,400,533934922,2504
20160917,16,400,533934931,2633
20160917,16,400,533934932,3496
20160917,16,400,533934933,2189
20160917,16,400,533934941,2185
20160917,16,400,533934832,4075
20160917,16,400,666666666,4862
20160917,16,500,533934633,874
20160917,16,500,533934721,1976
20160917,16,500,533934722,2459
20160917,16,500,533934723,3487
20160917,16,500,533934724,2519
20160917,16,500,533934731,3355
20160917,16,500,533934732,2808
20160917,16,500,533934733,3803
20160917,16,500,533934734,4525
20160917,16,500,533934743,4336
20160917,16,500,533934744,4396
20160917,16,500,533934753,3307
20160917,16,500,533934821,2441
20160917,16,500,533934822,2712
20160917,16,500,533934824,3387
20160917,16,500,533934831,1378
20160917,16,500,533934833,3457
20160917,16,500,533934834,3285
20160917,16,500,533934841,2199
20160917,16,500,533934842,2598
20160917,16,500,533934843,3415
20160917,16,500,533934851,3438
20160917,16,500,533934922,2481
20160917,16,500,533934931,2659
20160917,16,500,533934932,3397
20160917,16,500,533934933,2188
20160917,16,500,533934941,2195
20160917,16,500,533934832,4093
20160917,16,500,666666666,4914
20160917,16,600,533934633,801
20160917,16,600,533934721,1974
20160917,16,600,533934722,2373
20160917,16,600,533934723,3377
20160917,16,600,533934724,2517
20160917,16,600,533934731,3264
20160917,16,600,533934732,2692
20160917,16,600,533934733,3912
20160917,16,600,533934734,4545
20160917,16,600,533934743,4325
20160917,16,600,533934744,4342
20160917,16,600,533934753,3298
20160917,16,600,533934821,2435
20160917,16,600,533934822,2749
20160917,16,600,533934824,3384
20160917,16,600,533934831,1394
20160917,16,600,533934833,3597
20160917,16,600,533934834,3268
20160917,16,600,533934841,2121
20160917,16,600,533934842,2563
20160917,16,600,533934843,3359
20160917,16,600,533934851,3437
20160917,16,600,533934922,2454
20160917,16,600,533934931,2600
20160917,16,600,533934932,3414
20160917,16,600,533934933,2200
20160917,16,600,533934941,2182
20160917,16,600,533934832,4135
20160917,16,600,666666666,4862
20160917,16,700,533934633,860
20160917,16,700,533934721,1949
20160917,16,700,533934722,2307
20160917,16,700,533934723,3210
20160917,16,700,533934724,2393
20160917,16,700,533934731,3197
20160917,16,700,533934732,2596
20160917,16,700,533934733,3837
20160917,16,700,533934734,4445
20160917,16,700,533934743,4326
20160917,16,700,533934744,4388
20160917,16,700,533934753,3199
20160917,16,700,533934821,2322
20160917,16,700,533934822,2717
20160917,16,700,533934824,3417
20160917,16,700,533934831,1433
20160917,16,700,533934833,3676
20160917,16,700,533934834,3247
20160917,16,700,533934841,2151
20160917,16,700,533934842,2615
20160917,16,700,533934843,3304
20160917,16,700,533934851,3289
20160917,16,700,533934922,2445
20160917,16,700,533934931,2609
20160917,16,700,533934932,3323
20160917,16,700,533934933,2260
20160917,16,700,533934941,2169
20160917,16,700,533934832,4348
20160917,16,700,666666666,5066
20160917,16,800,533934633,802
20160917,16,800,533934721,1923
20160917,16,800,533934722,2294
20160917,16,800,533934723,3182
20160917,16,800,533934724,2249
20160917,16,800,533934731,3328
20160917,16,800,533934732,2439
20160917,16,800,533934733,3858
20160917,16,800,533934734,4301
20160917,16,800,533934743,4181
20160917,16,800,533934744,4166
20160917,16,800,533934753,3277
20160917,16,800,533934821,2217
20160917,16,800,533934822,2545
20160917,16,800,533934824,3289
20160917,16,800,533934831,1573
20160917,16,800,533934833,3699
20160917,16,800,533934834,3301
20160917,16,800,533934841,2033
20160917,16,800,533934842,2619
20160917,16,800,533934843,3126
20160917,16,800,533934851,3226
20160917,16,800,533934922,2378
20160917,16,800,533934931,2554
20160917,16,800,533934932,3312
20160917,16,800,533934933,2259
20160917,16,800,533934941,2124
20160917,16,800,533934832,4624
20160917,16,800,666666666,5083
20160917,16,900,533934633,793
20160917,16,900,533934721,1770
20160917,16,900,533934722,2225
20160917,16,900,533934723,3060
20160917,16,900,533934724,2312
20160917,16,900,533934731,3224
20160917,16,900,533934732,2335
20160917,16,900,533934733,3787
20160917,16,900,533934734,4106
20160917,16,900,533934743,4020
20160917,16,900,533934744,4087
20160917,16,900,533934753,3155
20160917,16,900,533934821,2136
20160917,16,900,533934822,2449
20160917,16,900,533934824,3104
20160917,16,900,533934831,1782
20160917,16,900,533934833,4099
20160917,16,900,533934834,3530
20160917,16,900,533934841,1997
20160917,16,900,533934842,2561
20160917,16,900,533934843,2976
20160917,16,900,533934851,3143
20160917,16,900,533934922,2390
20160917,16,900,533934931,2472
20160917,16,900,533934932,3033
20160917,16,900,533934933,2259
20160917,16,900,533934941,2113
20160917,16,900,533934832,5166
20160917,16,900,666666666,5381
20160917,16,1000,533934633,784
20160917,16,1000,533934721,1696
20160917,16,1000,533934722,2375
20160917,16,1000,533934723,2741
20160917,16,1000,533934724,2133
20160917,16,1000,533934731,3085
20160917,16,1000,533934732,2168
20160917,16,1000,533934733,3715
20160917,16,1000,533934734,3917
20160917,16,1000,533934743,3733
20160917,16,1000,533934744,3994
20160917,16,1000,533934753,3108
20160917,16,1000,533934821,1976
20160917,16,1000,533934822,2402
20160917,16,1000,533934824,2971
20160917,16,1000,533934831,1956
20160917,16,1000,533934833,4611
20160917,16,1000,533934834,3954
20160917,16,1000,533934841,1900
20160917,16,1000,533934842,2664
20160917,16,1000,533934843,2895
20160917,16,1000,533934851,2927
20160917,16,1000,533934922,2176
20160917,16,1000,533934931,2178
20160917,16,1000,533934932,2949
20160917,16,1000,533934933,2085
20160917,16,1000,533934941,1970
20160917,16,1000,533934832,5712
20160917,16,1000,666666666,5657
20160917,16,1100,533934633,798
20160917,16,1100,533934721,1771
20160917,16,1100,533934722,2845
20160917,16,1100,533934723,2655
20160917,16,1100,533934724,2002
20160917,16,1100,533934731,3040
20160917,16,1100,533934732,2075
20160917,16,1100,533934733,3599
20160917,16,1100,533934734,3736
20160917,16,1100,533934743,3587
20160917,16,1100,533934744,3882
20160917,16,1100,533934753,3181
20160917,16,1100,533934821,1878
20160917,16,1100,533934822,2342
20160917,16,1100,533934824,2804
20160917,16,1100,533934831,2221
20160917,16,1100,533934833,4469
20160917,16,1100,533934834,3932
20160917,16,1100,533934841,1878
20160917,16,1100,533934842,2524
20160917,16,1100,533934843,2797
20160917,16,1100,533934851,2773
20160917,16,1100,533934922,2052
20160917,16,1100,533934931,2207
20160917,16,1100,533934932,2904
20160917,16,1100,533934933,2078
20160917,16,1100,533934941,1851
20160917,16,1100,533934832,6276
20160917,16,1100,666666666,5933
20160917,16,1200,533934633,740
20160917,16,1200,533934721,1805
20160917,16,1200,533934722,2942
20160917,16,1200,533934723,2601
20160917,16,1200,533934724,1951
20160917,16,1200,533934731,2989
20160917,16,1200,533934732,1922
20160917,16,1200,533934733,3577
20160917,16,1200,533934734,3630
20160917,16,1200,533934743,3382
20160917,16,1200,533934744,3932
20160917,16,1200,533934753,3217
20160917,16,1200,533934821,1779
20160917,16,1200,533934822,2203
20160917,16,1200,533934824,2728
20160917,16,1200,533934831,2318
20160917,16,1200,533934833,4418
20160917,16,1200,533934834,3902
20160917,16,1200,533934841,1806
20160917,16,1200,533934842,2398
20160917,16,1200,533934843,2707
20160917,16,1200,533934851,2746
20160917,16,1200,533934922,1991
20160917,16,1200,533934931,2115
20160917,16,1200,533934932,2784
20160917,16,1200,533934933,1928
20160917,16,1200,533934941,1757
20160917,16,1200,533934832,6492
20160917,16,1200,666666666,5980
20160917,16,1300,533934633,737
20160917,16,1300,533934721,1658
20160917,16,1300,533934722,2904
20160917,16,1300,533934723,2502
20160917,16,1300,533934724,1877
20160917,16,1300,533934731,2766
20160917,16,1300,533934732,1966
20160917,16,1300,533934733,3452
20160917,16,1300,533934734,3576
20160917,16,1300,533934743,3343
20160917,16,1300,533934744,3883
20160917,16,1300,533934753,3090
20160917,16,1300,533934821,1822
20160917,16,1300,533934822,2122
20160917,16,1300,533934824,2672
20160917,16,1300,533934831,2342
20160917,16,1300,533934833,4520
20160917,16,1300,533934834,3826
20160917,16,1300,533934841,1743
20160917,16,1300,533934842,2417
20160917,16,1300,533934843,2550
20160917,16,1300,533934851,2592
20160917,16,1300,533934922,1908
20160917,16,1300,533934931,2051
20160917,16,1300,533934932,2753
20160917,16,1300,533934933,1888
20160917,16,1300,533934941,1703
20160917,16,1300,533934832,6573
20160917,16,1300,666666666,5974
20160917,16,1400,533934633,710
20160917,16,1400,533934721,1739
20160917,16,1400,533934722,2774
20160917,16,1400,533934723,2474
20160917,16,1400,533934724,1897
20160917,16,1400,533934731,2720
20160917,16,1400,533934732,1878
20160917,16,1400,533934733,3578
20160917,16,1400,533934734,3503
20160917,16,1400,533934743,3160
20160917,16,1400,533934744,3752
20160917,16,1400,533934753,3167
20160917,16,1400,533934821,1778
20160917,16,1400,533934822,2029
20160917,16,1400,533934824,2629
20160917,16,1400,533934831,2483
20160917,16,1400,533934833,4513
20160917,16,1400,533934834,3937
20160917,16,1400,533934841,1683
20160917,16,1400,533934842,2423
20160917,16,1400,533934843,2596
20160917,16,1400,533934851,2567
20160917,16,1400,533934922,2032
20160917,16,1400,533934931,2072
20160917,16,1400,533934932,2755
20160917,16,1400,533934933,1931
20160917,16,1400,533934941,1771
20160917,16,1400,533934832,6754
20160917,16,1400,666666666,5955
20160917,16,1500,533934633,702
20160917,16,1500,533934721,1767
20160917,16,1500,533934722,2515
20160917,16,1500,533934723,2446
20160917,16,1500,533934724,1922
20160917,16,1500,533934731,2670
20160917,16,1500,533934732,1856
20160917,16,1500,533934733,3493
20160917,16,1500,533934734,3521
20160917,16,1500,533934743,3178
20160917,16,1500,533934744,3713
20160917,16,1500,533934753,3055
20160917,16,1500,533934821,1721
20160917,16,1500,533934822,2041
20160917,16,1500,533934824,2739
20160917,16,1500,533934831,2414
20160917,16,1500,533934833,4671
20160917,16,1500,533934834,4089
20160917,16,1500,533934841,1660
20160917,16,1500,533934842,2397
20160917,16,1500,533934843,2555
20160917,16,1500,533934851,2599
20160917,16,1500,533934922,1986
20160917,16,1500,533934931,2071
20160917,16,1500,533934932,2771
20160917,16,1500,533934933,1983
20160917,16,1500,533934941,1690
20160917,16,1500,533934832,6799
20160917,16,1500,666666666,6045
20160917,16,1600,533934633,718
20160917,16,1600,533934721,1594
20160917,16,1600,533934722,2230
20160917,16,1600,533934723,2472
20160917,16,1600,533934724,1969
20160917,16,1600,533934731,2624
20160917,16,1600,533934732,2021
20160917,16,1600,533934733,3684
20160917,16,1600,533934734,3664
20160917,16,1600,533934743,3238
20160917,16,1600,533934744,3763
20160917,16,1600,533934753,3069
20160917,16,1600,533934821,1789
20160917,16,1600,533934822,2254
20160917,16,1600,533934824,2822
20160917,16,1600,533934831,2395
20160917,16,1600,533934833,4604
20160917,16,1600,533934834,3962
20160917,16,1600,533934841,1695
20160917,16,1600,533934842,2535
20160917,16,1600,533934843,2576
20160917,16,1600,533934851,2593
20160917,16,1600,533934922,2124
20160917,16,1600,533934931,2186
20160917,16,1600,533934932,2892
20160917,16,1600,533934933,2066
20160917,16,1600,533934941,1772
20160917,16,1600,533934832,6869
20160917,16,1600,666666666,6170
20160917,16,1700,533934633,746
20160917,16,1700,533934721,1643
20160917,16,1700,533934722,2023
20160917,16,1700,533934723,2551
20160917,16,1700,533934724,2075
20160917,16,1700,533934731,2759
20160917,16,1700,533934732,1986
20160917,16,1700,533934733,3701
20160917,16,1700,533934734,3770
20160917,16,1700,533934743,3219
20160917,16,1700,533934744,3952
20160917,16,1700,533934753,3164
20160917,16,1700,533934821,1837
20160917,16,1700,533934822,2253
20160917,16,1700,533934824,2843
20160917,16,1700,533934831,2411
20160917,16,1700,533934833,4426
20160917,16,1700,533934834,3946
20160917,16,1700,533934841,1698
20160917,16,1700,533934842,2504
20160917,16,1700,533934843,2666
20160917,16,1700,533934851,2753
20160917,16,1700,533934922,2204
20160917,16,1700,533934931,2203
20160917,16,1700,533934932,2822
20160917,16,1700,533934933,2028
20160917,16,1700,533934941,1896
20160917,16,1700,533934832,6972
20160917,16,1700,666666666,6260
20160917,16,1800,533934633,803
20160917,16,1800,533934721,1747
20160917,16,1800,533934722,2051
20160917,16,1800,533934723,2643
20160917,16,1800,533934724,2059
20160917,16,1800,533934731,2788
20160917,16,1800,533934732,2068
20160917,16,1800,533934733,3727
20160917,16,1800,533934734,3762
20160917,16,1800,533934743,3288
20160917,16,1800,533934744,3797
20160917,16,1800,533934753,3047
20160917,16,1800,533934821,1938
20160917,16,1800,533934822,2346
20160917,16,1800,533934824,2835
20160917,16,1800,533934831,2403
20160917,16,1800,533934833,4266
20160917,16,1800,533934834,3775
20160917,16,1800,533934841,1693
20160917,16,1800,533934842,2445
20160917,16,1800,533934843,2610
20160917,16,1800,533934851,2708
20160917,16,1800,533934922,2234
20160917,16,1800,533934931,2322
20160917,16,1800,533934932,2829
20160917,16,1800,533934933,2128
20160917,16,1800,533934941,1959
20160917,16,1800,533934832,6806
20160917,16,1800,666666666,6096
20160917,16,1900,533934633,798
20160917,16,1900,533934721,1813
20160917,16,1900,533934722,2107
20160917,16,1900,533934723,2604
20160917,16,1900,533934724,2141
20160917,16,1900,533934731,2861
20160917,16,1900,533934732,2103
20160917,16,1900,533934733,3729
20160917,16,1900,533934734,3796
20160917,16,1900,533934743,3382
20160917,16,1900,533934744,3953
20160917,16,1900,533934753,3077
20160917,16,1900,533934821,1966
20160917,16,1900,533934822,2376
20160917,16,1900,533934824,2811
20160917,16,1900,533934831,2173
20160917,16,1900,533934833,4060
20160917,16,1900,533934834,3712
20160917,16,1900,533934841,1774
20160917,16,1900,533934842,2551
20160917,16,1900,533934843,2692
20160917,16,1900,533934851,2833
20160917,16,1900,533934922,2018
20160917,16,1900,533934931,2268
20160917,16,1900,533934932,2890
20160917,16,1900,533934933,2033
20160917,16,1900,533934941,1981
20160917,16,1900,533934832,6330
20160917,16,1900,666666666,5931
20160917,16,2000,533934633,821
20160917,16,2000,533934721,1792
20160917,16,2000,533934722,2036
20160917,16,2000,533934723,2644
20160917,16,2000,533934724,2131
20160917,16,2000,533934731,2991
20160917,16,2000,533934732,2332
20160917,16,2000,533934733,3694
20160917,16,2000,533934734,3918
20160917,16,2000,533934743,3583
20160917,16,2000,533934744,4014
20160917,16,2000,533934753,3014
20160917,16,2000,533934821,2050
20160917,16,2000,533934822,2430
20160917,16,2000,533934824,2873
20160917,16,2000,533934831,1946
20160917,16,2000,533934833,3872
20160917,16,2000,533934834,3596
20160917,16,2000,533934841,1816
20160917,16,2000,533934842,2513
20160917,16,2000,533934843,2865
20160917,16,2000,533934851,2960
20160917,16,2000,533934922,2127
20160917,16,2000,533934931,2292
20160917,16,2000,533934932,3056
20160917,16,2000,533934933,2111
20160917,16,2000,533934941,2026
20160917,16,2000,533934832,5981
20160917,16,2000,666666666,5851
20160917,16,2100,533934633,815
20160917,16,2100,533934721,1844
20160917,16,2100,533934722,2115
20160917,16,2100,533934723,2874
20160917,16,2100,533934724,2268
20160917,16,2100,533934731,2992
20160917,16,2100,533934732,2359
20160917,16,2100,533934733,3668
20160917,16,2100,533934734,3987
20160917,16,2100,533934743,3788
20160917,16,2100,533934744,4235
20160917,16,2100,533934753,3015
20160917,16,2100,533934821,2098
20160917,16,2100,533934822,2589
20160917,16,2100,533934824,3290
20160917,16,2100,533934831,1835
20160917,16,2100,533934833,3876
20160917,16,2100,533934834,3432
20160917,16,2100,533934841,1915
20160917,16,2100,533934842,2661
20160917,16,2100,533934843,2908
20160917,16,2100,533934851,2968
20160917,16,2100,533934922,2388
20160917,16,2100,533934931,2418
20160917,16,2100,533934932,3044
20160917,16,2100,533934933,2151
20160917,16,2100,533934941,2064
20160917,16,2100,533934832,5789
20160917,16,2100,666666666,5868
20160917,16,2200,533934633,807
20160917,16,2200,533934721,1868
20160917,16,2200,533934722,2152
20160917,16,2200,533934723,3080
20160917,16,2200,533934724,2266
20160917,16,2200,533934731,3083
20160917,16,2200,533934732,2470
20160917,16,2200,533934733,3710
20160917,16,2200,533934734,4122
20160917,16,2200,533934743,3906
20160917,16,2200,533934744,4246
20160917,16,2200,533934753,3094
20160917,16,2200,533934821,2166
20160917,16,2200,533934822,2500
20160917,16,2200,533934824,3261
20160917,16,2200,533934831,1662
20160917,16,2200,533934833,3629
20160917,16,2200,533934834,3371
20160917,16,2200,533934841,2008
20160917,16,2200,533934842,2627
20160917,16,2200,533934843,3035
20160917,16,2200,533934851,3022
20160917,16,2200,533934922,2252
20160917,16,2200,533934931,2337
20160917,16,2200,533934932,3185
20160917,16,2200,533934933,2133
20160917,16,2200,533934941,2068
20160917,16,2200,533934832,5252
20160917,16,2200,666666666,5599
20160917,16,2300,533934633,847
20160917,16,2300,533934721,1911
20160917,16,2300,533934722,2165
20160917,16,2300,533934723,3164
20160917,16,2300,533934724,2347
20160917,16,2300,533934731,3201
20160917,16,2300,533934732,2587
20160917,16,2300,533934733,3802
20160917,16,2300,533934734,4326
20160917,16,2300,533934743,4131
20160917,16,2300,533934744,4396
20160917,16,2300,533934753,3125
20160917,16,2300,533934821,2198
20160917,16,2300,533934822,2496
20160917,16,2300,533934824,3247
20160917,16,2300,533934831,1553
20160917,16,2300,533934833,3445
20160917,16,2300,533934834,3352
20160917,16,2300,533934841,2033
20160917,16,2300,533934842,2549
20160917,16,2300,533934843,3094
20160917,16,2300,533934851,3147
20160917,16,2300,533934922,2278
20160917,16,2300,533934931,2422
20160917,16,2300,533934932,3341
20160917,16,2300,533934933,2220
20160917,16,2300,533934941,2105
20160917,16,2300,533934832,4906
20160917,16,2300,666666666,5386
